2017-03-25 20:05:48.906251: step 0, loss = 4.68 (226.8 examples/sec; 0.564 sec/batch)
2017-03-25 20:09:09.951020: step 460, loss = 3.40 (367.9 examples/sec; 0.348 sec/batch)
2017-03-25 20:09:13.409365: step 470, loss = 3.54 (370.1 examples/sec; 0.346 sec/batch)
2017-03-25 20:09:16.876344: step 480, loss = 3.26 (369.2 examples/sec; 0.347 sec/batch)
2017-03-25 20:09:20.350905: step 490, loss = 3.23 (368.4 examples/sec; 0.347 sec/batch)
2017-03-25 20:09:24.229522: step 500, loss = 3.39 (330.0 examples/sec; 0.388 sec/batch)
2017-03-25 20:09:27.872019: step 510, loss = 3.34 (351.4 examples/sec; 0.364 sec/batch)
2017-03-25 20:09:31.453518: step 520, loss = 3.26 (357.4 examples/sec; 0.358 sec/batch)
2017-03-25 20:09:37.154162: step 530, loss = 3.20 (224.5 examples/sec; 0.570 sec/batch)
2017-03-25 20:09:43.496866: step 540, loss = 3.27 (201.8 examples/sec; 0.634 sec/batch)
2017-03-25 20:09:49.847606: step 550, loss = 3.38 (201.6 examples/sec; 0.635 sec/batch)
2017-03-25 20:09:53.396656: step 560, loss = 3.09 (360.7 examples/sec; 0.355 sec/batch)
2017-03-25 20:09:56.956272: step 570, loss = 3.10 (359.6 examples/sec; 0.356 sec/batch)
2017-03-25 20:10:00.426958: step 580, loss = 3.25 (368.8 examples/sec; 0.347 sec/batch)
2017-03-25 20:10:04.038065: step 590, loss = 3.19 (354.5 examples/sec; 0.361 sec/batch)
2017-03-25 20:10:07.664625: step 600, loss = 3.07 (353.0 examples/sec; 0.363 sec/batch)
2017-03-25 20:10:11.222673: step 610, loss = 3.15 (359.7 examples/sec; 0.356 sec/batch)
2017-03-25 20:10:15.088080: step 620, loss = 3.04 (331.1 examples/sec; 0.387 sec/batch)
2017-03-25 20:10:18.927546: step 630, loss = 3.05 (333.4 examples/sec; 0.384 sec/batch)
2017-03-25 20:10:22.483215: step 640, loss = 3.01 (360.0 examples/sec; 0.356 sec/batch)
2017-03-25 20:10:26.133973: step 650, loss = 3.01 (350.6 examples/sec; 0.365 sec/batch)
2017-03-25 20:10:29.671337: step 660, loss = 3.10 (361.9 examples/sec; 0.354 sec/batch)
2017-03-25 20:10:33.218365: step 670, loss = 3.01 (360.9 examples/sec; 0.355 sec/batch)
2017-03-25 20:10:36.833950: step 680, loss = 2.87 (354.0 examples/sec; 0.362 sec/batch)
2017-03-25 20:10:40.502588: step 690, loss = 3.14 (348.9 examples/sec; 0.367 sec/batch)
2017-03-25 20:10:44.245333: step 700, loss = 2.95 (342.0 examples/sec; 0.374 sec/batch)
2017-03-25 20:10:47.852808: step 710, loss = 2.88 (354.8 examples/sec; 0.361 sec/batch)
2017-03-25 20:10:51.466202: step 720, loss = 2.84 (354.2 examples/sec; 0.361 sec/batch)
2017-03-25 20:10:54.996373: step 730, loss = 2.91 (362.6 examples/sec; 0.353 sec/batch)
2017-03-25 20:10:58.580047: step 740, loss = 2.83 (357.2 examples/sec; 0.358 sec/batch)
2017-03-25 20:11:02.370023: step 750, loss = 3.04 (337.7 examples/sec; 0.379 sec/batch)
2017-03-25 20:11:06.151992: step 760, loss = 2.94 (338.4 examples/sec; 0.378 sec/batch)
2017-03-25 20:11:09.945684: step 770, loss = 2.78 (337.4 examples/sec; 0.379 sec/batch)
2017-03-25 20:11:13.777850: step 780, loss = 2.78 (334.0 examples/sec; 0.383 sec/batch)
2017-03-25 20:11:18.008977: step 790, loss = 2.96 (302.5 examples/sec; 0.423 sec/batch)
2017-03-25 20:11:23.630193: step 800, loss = 2.73 (227.7 examples/sec; 0.562 sec/batch)
2017-03-25 20:11:30.117922: step 810, loss = 3.16 (197.3 examples/sec; 0.649 sec/batch)
2017-03-25 20:11:36.265742: step 820, loss = 2.63 (208.2 examples/sec; 0.615 sec/batch)
2017-03-25 20:11:40.311711: step 830, loss = 2.79 (316.4 examples/sec; 0.405 sec/batch)
2017-03-25 20:11:43.773376: step 840, loss = 2.72 (369.8 examples/sec; 0.346 sec/batch)
2017-03-25 20:11:47.215747: step 850, loss = 2.73 (371.8 examples/sec; 0.344 sec/batch)
2017-03-25 20:11:50.701774: step 860, loss = 2.73 (367.2 examples/sec; 0.349 sec/batch)
2017-03-25 20:11:54.352994: step 870, loss = 2.76 (350.6 examples/sec; 0.365 sec/batch)
2017-03-25 20:11:57.925485: step 880, loss = 2.76 (358.3 examples/sec; 0.357 sec/batch)
2017-03-25 20:12:01.420851: step 890, loss = 2.85 (366.2 examples/sec; 0.350 sec/batch)
2017-03-25 20:12:04.976317: step 900, loss = 2.65 (360.0 examples/sec; 0.356 sec/batch)
2017-03-25 20:12:08.561750: step 910, loss = 2.65 (357.0 examples/sec; 0.359 sec/batch)
2017-03-25 20:12:12.113916: step 920, loss = 2.57 (360.3 examples/sec; 0.355 sec/batch)
2017-03-25 20:12:15.791627: step 930, loss = 2.79 (348.0 examples/sec; 0.368 sec/batch)
2017-03-25 20:12:19.693246: step 940, loss = 2.70 (328.1 examples/sec; 0.390 sec/batch)
2017-03-25 20:12:23.366940: step 950, loss = 2.70 (348.4 examples/sec; 0.367 sec/batch)
2017-03-25 20:12:26.996698: step 960, loss = 2.62 (352.6 examples/sec; 0.363 sec/batch)
2017-03-25 20:12:31.042066: step 970, loss = 2.70 (316.4 examples/sec; 0.405 sec/batch)
2017-03-25 20:12:35.019148: step 980, loss = 2.60 (321.8 examples/sec; 0.398 sec/batch)
2017-03-25 20:12:38.971954: step 990, loss = 2.57 (323.8 examples/sec; 0.395 sec/batch)
2017-03-25 20:12:42.818862: step 1000, loss = 2.54 (332.7 examples/sec; 0.385 sec/batch)
2017-03-25 20:12:47.013663: step 1010, loss = 2.62 (305.1 examples/sec; 0.419 sec/batch)
2017-03-25 20:12:54.344785: step 1020, loss = 2.53 (174.6 examples/sec; 0.733 sec/batch)
2017-03-25 20:13:00.877244: step 1030, loss = 2.65 (195.9 examples/sec; 0.653 sec/batch)
2017-03-25 20:13:06.140408: step 1040, loss = 2.60 (243.2 examples/sec; 0.526 sec/batch)
2017-03-25 20:13:10.370052: step 1050, loss = 2.61 (302.6 examples/sec; 0.423 sec/batch)
2017-03-25 20:13:17.635588: step 1060, loss = 2.61 (176.2 examples/sec; 0.727 sec/batch)
2017-03-25 20:13:23.968128: step 1070, loss = 2.64 (202.1 examples/sec; 0.633 sec/batch)
2017-03-25 20:13:29.157851: step 1080, loss = 2.53 (246.6 examples/sec; 0.519 sec/batch)
2017-03-25 20:13:32.622429: step 1090, loss = 2.49 (369.5 examples/sec; 0.346 sec/batch)
2017-03-25 20:13:36.175092: step 1100, loss = 2.44 (360.3 examples/sec; 0.355 sec/batch)
2017-03-25 20:13:39.658319: step 1110, loss = 2.53 (367.5 examples/sec; 0.348 sec/batch)
2017-03-25 20:13:43.127582: step 1120, loss = 2.53 (369.0 examples/sec; 0.347 sec/batch)
2017-03-25 20:13:46.603841: step 1130, loss = 2.57 (368.2 examples/sec; 0.348 sec/batch)
2017-03-25 20:13:50.132215: step 1140, loss = 2.41 (362.8 examples/sec; 0.353 sec/batch)
2017-03-25 20:13:53.690451: step 1150, loss = 2.40 (359.7 examples/sec; 0.356 sec/batch)
2017-03-25 20:13:57.163726: step 1160, loss = 2.47 (368.5 examples/sec; 0.347 sec/batch)
2017-03-25 20:14:00.744461: step 1170, loss = 2.45 (357.5 examples/sec; 0.358 sec/batch)
2017-03-25 20:14:04.302280: step 1180, loss = 2.45 (359.8 examples/sec; 0.356 sec/batch)
2017-03-25 20:14:07.769981: step 1190, loss = 2.52 (369.1 examples/sec; 0.347 sec/batch)
2017-03-25 20:14:11.305379: step 1200, loss = 2.55 (362.1 examples/sec; 0.354 sec/batch)
2017-03-25 20:14:14.811708: step 1210, loss = 2.38 (365.1 examples/sec; 0.351 sec/batch)
2017-03-25 20:14:18.291989: step 1220, loss = 2.49 (367.8 examples/sec; 0.348 sec/batch)
2017-03-25 20:14:21.810145: step 1230, loss = 2.30 (363.8 examples/sec; 0.352 sec/batch)
2017-03-25 20:14:25.422556: step 1240, loss = 2.69 (354.3 examples/sec; 0.361 sec/batch)
2017-03-25 20:14:29.035837: step 1250, loss = 2.47 (354.2 examples/sec; 0.361 sec/batch)
2017-03-25 20:14:32.483005: step 1260, loss = 2.44 (371.3 examples/sec; 0.345 sec/batch)
2017-03-25 20:14:35.932830: step 1270, loss = 2.17 (371.0 examples/sec; 0.345 sec/batch)
2017-03-25 20:14:39.326279: step 1280, loss = 2.38 (377.2 examples/sec; 0.339 sec/batch)
2017-03-25 20:14:42.741000: step 1290, loss = 2.41 (374.8 examples/sec; 0.341 sec/batch)
2017-03-25 20:14:46.294917: step 1300, loss = 2.20 (360.2 examples/sec; 0.355 sec/batch)
2017-03-25 20:14:49.826031: step 1310, loss = 2.32 (362.5 examples/sec; 0.353 sec/batch)
2017-03-25 20:14:56.245177: step 1320, loss = 2.28 (199.4 examples/sec; 0.642 sec/batch)
2017-03-25 20:15:02.416900: step 1330, loss = 2.71 (207.4 examples/sec; 0.617 sec/batch)
2017-03-25 20:15:07.760753: step 1340, loss = 2.49 (239.5 examples/sec; 0.534 sec/batch)
2017-03-25 20:15:11.225208: step 1350, loss = 2.43 (369.5 examples/sec; 0.346 sec/batch)
2017-03-25 20:15:14.657387: step 1360, loss = 2.22 (372.9 examples/sec; 0.343 sec/batch)
2017-03-25 20:15:18.112983: step 1370, loss = 2.18 (370.4 examples/sec; 0.346 sec/batch)
2017-03-25 20:15:21.593515: step 1380, loss = 2.18 (367.8 examples/sec; 0.348 sec/batch)
2017-03-25 20:15:25.091477: step 1390, loss = 2.25 (365.9 examples/sec; 0.350 sec/batch)
2017-03-25 20:15:28.858465: step 1400, loss = 2.09 (339.8 examples/sec; 0.377 sec/batch)
2017-03-25 20:15:32.361703: step 1410, loss = 2.37 (365.4 examples/sec; 0.350 sec/batch)
2017-03-25 20:15:35.790297: step 1420, loss = 2.22 (373.3 examples/sec; 0.343 sec/batch)
2017-03-25 20:15:39.270900: step 1430, loss = 2.22 (367.8 examples/sec; 0.348 sec/batch)
2017-03-25 20:15:42.764164: step 1440, loss = 2.03 (366.4 examples/sec; 0.349 sec/batch)
2017-03-25 20:15:46.252518: step 1450, loss = 1.92 (366.9 examples/sec; 0.349 sec/batch)
2017-03-25 20:15:50.665665: step 1460, loss = 2.32 (290.0 examples/sec; 0.441 sec/batch)
2017-03-25 20:15:54.135762: step 1470, loss = 2.30 (368.9 examples/sec; 0.347 sec/batch)
2017-03-25 20:15:57.649107: step 1480, loss = 2.24 (364.3 examples/sec; 0.351 sec/batch)
2017-03-25 20:16:01.150375: step 1490, loss = 2.05 (365.6 examples/sec; 0.350 sec/batch)
2017-03-25 20:16:04.739261: step 1500, loss = 2.28 (356.7 examples/sec; 0.359 sec/batch)
2017-03-25 20:16:08.271791: step 1510, loss = 2.22 (362.3 examples/sec; 0.353 sec/batch)
2017-03-25 20:16:11.781505: step 1520, loss = 2.10 (364.7 examples/sec; 0.351 sec/batch)
2017-03-25 20:16:15.570441: step 1530, loss = 2.52 (337.8 examples/sec; 0.379 sec/batch)
2017-03-25 20:16:19.326569: step 1540, loss = 2.11 (340.8 examples/sec; 0.376 sec/batch)
2017-03-25 20:16:23.085657: step 1550, loss = 2.04 (340.5 examples/sec; 0.376 sec/batch)
2017-03-25 20:16:26.672718: step 1560, loss = 2.17 (356.8 examples/sec; 0.359 sec/batch)
2017-03-25 20:16:30.238316: step 1570, loss = 2.10 (359.0 examples/sec; 0.357 sec/batch)
2017-03-25 20:16:33.639585: step 1580, loss = 2.09 (376.3 examples/sec; 0.340 sec/batch)
2017-03-25 20:16:37.123223: step 1590, loss = 2.01 (367.4 examples/sec; 0.348 sec/batch)
2017-03-25 20:16:43.434704: step 1600, loss = 1.94 (202.8 examples/sec; 0.631 sec/batch)
2017-03-25 20:16:49.976636: step 1610, loss = 2.11 (195.7 examples/sec; 0.654 sec/batch)
2017-03-25 20:16:55.542391: step 1620, loss = 1.97 (230.0 examples/sec; 0.557 sec/batch)
2017-03-25 20:16:58.986957: step 1630, loss = 1.94 (371.6 examples/sec; 0.344 sec/batch)
2017-03-25 20:17:02.482038: step 1640, loss = 2.07 (366.2 examples/sec; 0.350 sec/batch)
2017-03-25 20:17:05.936736: step 1650, loss = 2.12 (370.5 examples/sec; 0.345 sec/batch)
2017-03-25 20:17:09.453107: step 1660, loss = 1.98 (364.0 examples/sec; 0.352 sec/batch)
2017-03-25 20:17:12.978113: step 1670, loss = 2.06 (363.1 examples/sec; 0.353 sec/batch)
2017-03-25 20:17:16.461164: step 1680, loss = 2.28 (367.5 examples/sec; 0.348 sec/batch)
2017-03-25 20:17:20.048983: step 1690, loss = 1.97 (356.8 examples/sec; 0.359 sec/batch)
2017-03-25 20:17:23.800144: step 1700, loss = 2.17 (341.2 examples/sec; 0.375 sec/batch)
2017-03-25 20:17:27.252368: step 1710, loss = 2.29 (370.8 examples/sec; 0.345 sec/batch)
2017-03-25 20:17:30.711461: step 1720, loss = 2.09 (370.0 examples/sec; 0.346 sec/batch)
2017-03-25 20:17:34.150244: step 1730, loss = 2.15 (372.2 examples/sec; 0.344 sec/batch)
2017-03-25 20:17:37.742132: step 1740, loss = 2.09 (356.4 examples/sec; 0.359 sec/batch)
2017-03-25 20:17:41.308754: step 1750, loss = 1.93 (358.9 examples/sec; 0.357 sec/batch)
2017-03-25 20:17:44.814720: step 1760, loss = 2.21 (365.1 examples/sec; 0.351 sec/batch)
2017-03-25 20:17:48.224057: step 1770, loss = 2.00 (375.4 examples/sec; 0.341 sec/batch)
2017-03-25 20:17:51.701316: step 1780, loss = 2.09 (368.1 examples/sec; 0.348 sec/batch)
2017-03-25 20:17:55.157344: step 1790, loss = 1.80 (370.4 examples/sec; 0.346 sec/batch)
2017-03-25 20:17:58.668570: step 1800, loss = 1.87 (364.5 examples/sec; 0.351 sec/batch)
2017-03-25 20:18:02.183488: step 1810, loss = 1.92 (364.2 examples/sec; 0.351 sec/batch)
2017-03-25 20:18:07.246496: step 1820, loss = 1.92 (252.8 examples/sec; 0.506 sec/batch)
2017-03-25 20:18:13.556366: step 1830, loss = 1.95 (202.9 examples/sec; 0.631 sec/batch)
2017-03-25 20:18:20.086304: step 1840, loss = 1.85 (196.0 examples/sec; 0.653 sec/batch)
2017-03-25 20:18:24.130702: step 1850, loss = 2.01 (316.5 examples/sec; 0.404 sec/batch)
2017-03-25 20:18:27.514481: step 1860, loss = 1.96 (378.3 examples/sec; 0.338 sec/batch)
2017-03-25 20:18:33.683900: step 1870, loss = 1.76 (207.5 examples/sec; 0.617 sec/batch)
2017-03-25 20:18:40.185190: step 1880, loss = 2.02 (196.9 examples/sec; 0.650 sec/batch)
2017-03-25 20:18:45.654607: step 1890, loss = 1.83 (234.0 examples/sec; 0.547 sec/batch)
2017-03-25 20:18:49.194977: step 1900, loss = 1.95 (361.5 examples/sec; 0.354 sec/batch)
2017-03-25 20:18:52.756554: step 1910, loss = 1.89 (359.4 examples/sec; 0.356 sec/batch)
2017-03-25 20:18:56.196622: step 1920, loss = 2.02 (372.1 examples/sec; 0.344 sec/batch)
2017-03-25 20:18:59.656764: step 1930, loss = 1.82 (369.9 examples/sec; 0.346 sec/batch)
2017-03-25 20:19:03.126264: step 1940, loss = 1.79 (368.9 examples/sec; 0.347 sec/batch)
2017-03-25 20:19:06.602442: step 1950, loss = 1.92 (368.2 examples/sec; 0.348 sec/batch)
2017-03-25 20:19:10.129871: step 1960, loss = 1.91 (362.9 examples/sec; 0.353 sec/batch)
2017-03-25 20:19:13.631892: step 1970, loss = 1.92 (365.5 examples/sec; 0.350 sec/batch)
2017-03-25 20:19:17.096568: step 1980, loss = 2.18 (369.4 examples/sec; 0.346 sec/batch)
2017-03-25 20:19:20.631063: step 1990, loss = 2.00 (362.1 examples/sec; 0.353 sec/batch)
2017-03-25 20:19:24.192680: step 2000, loss = 1.84 (359.4 examples/sec; 0.356 sec/batch)
2017-03-25 20:19:27.898702: step 2010, loss = 1.91 (345.4 examples/sec; 0.371 sec/batch)
2017-03-25 20:19:31.368458: step 2020, loss = 1.79 (368.9 examples/sec; 0.347 sec/batch)
2017-03-25 20:19:34.983510: step 2030, loss = 1.77 (354.1 examples/sec; 0.362 sec/batch)
2017-03-25 20:19:38.505793: step 2040, loss = 1.96 (363.4 examples/sec; 0.352 sec/batch)
2017-03-25 20:19:42.034880: step 2050, loss = 1.55 (362.7 examples/sec; 0.353 sec/batch)
2017-03-25 20:19:45.507626: step 2060, loss = 1.86 (368.6 examples/sec; 0.347 sec/batch)
2017-03-25 20:19:48.934727: step 2070, loss = 1.79 (373.5 examples/sec; 0.343 sec/batch)
2017-03-25 20:19:52.381045: step 2080, loss = 2.16 (371.4 examples/sec; 0.345 sec/batch)
2017-03-25 20:19:55.836388: step 2090, loss = 1.81 (370.4 examples/sec; 0.346 sec/batch)
2017-03-25 20:19:59.371697: step 2100, loss = 1.73 (362.1 examples/sec; 0.354 sec/batch)
2017-03-25 20:20:02.887830: step 2110, loss = 1.75 (364.0 examples/sec; 0.352 sec/batch)
2017-03-25 20:20:06.346651: step 2120, loss = 1.77 (370.1 examples/sec; 0.346 sec/batch)
2017-03-25 20:20:12.761884: step 2130, loss = 1.84 (199.5 examples/sec; 0.642 sec/batch)
2017-03-25 20:20:19.421536: step 2140, loss = 1.90 (192.2 examples/sec; 0.666 sec/batch)
2017-03-25 20:20:24.806064: step 2150, loss = 1.70 (237.7 examples/sec; 0.538 sec/batch)
2017-03-25 20:20:28.312471: step 2160, loss = 1.74 (365.0 examples/sec; 0.351 sec/batch)
2017-03-25 20:20:31.843400: step 2170, loss = 1.78 (362.5 examples/sec; 0.353 sec/batch)
2017-03-25 20:20:35.311699: step 2180, loss = 1.72 (369.1 examples/sec; 0.347 sec/batch)
2017-03-25 20:20:38.693804: step 2190, loss = 1.72 (378.5 examples/sec; 0.338 sec/batch)
2017-03-25 20:20:42.158903: step 2200, loss = 1.97 (369.4 examples/sec; 0.347 sec/batch)
2017-03-25 20:20:45.565682: step 2210, loss = 1.91 (375.7 examples/sec; 0.341 sec/batch)
2017-03-25 20:20:48.953131: step 2220, loss = 1.89 (377.9 examples/sec; 0.339 sec/batch)
2017-03-25 20:20:52.412766: step 2230, loss = 1.69 (370.0 examples/sec; 0.346 sec/batch)
2017-03-25 20:20:55.904814: step 2240, loss = 1.82 (366.5 examples/sec; 0.349 sec/batch)
2017-03-25 20:20:59.376550: step 2250, loss = 1.53 (368.7 examples/sec; 0.347 sec/batch)
2017-03-25 20:21:02.873771: step 2260, loss = 1.69 (366.0 examples/sec; 0.350 sec/batch)
2017-03-25 20:21:06.341182: step 2270, loss = 1.77 (369.2 examples/sec; 0.347 sec/batch)
2017-03-25 20:21:09.801407: step 2280, loss = 1.69 (369.9 examples/sec; 0.346 sec/batch)
2017-03-25 20:21:13.275843: step 2290, loss = 1.81 (368.4 examples/sec; 0.347 sec/batch)
2017-03-25 20:21:16.864355: step 2300, loss = 1.75 (356.7 examples/sec; 0.359 sec/batch)
2017-03-25 20:21:20.552280: step 2310, loss = 1.87 (347.1 examples/sec; 0.369 sec/batch)
2017-03-25 20:21:24.412128: step 2320, loss = 1.69 (331.6 examples/sec; 0.386 sec/batch)
2017-03-25 20:21:27.951904: step 2330, loss = 1.70 (361.6 examples/sec; 0.354 sec/batch)
2017-03-25 20:21:31.413063: step 2340, loss = 1.56 (369.8 examples/sec; 0.346 sec/batch)
2017-03-25 20:21:34.818474: step 2350, loss = 1.63 (375.9 examples/sec; 0.341 sec/batch)
2017-03-25 20:21:38.428737: step 2360, loss = 1.57 (354.5 examples/sec; 0.361 sec/batch)
2017-03-25 20:21:42.046233: step 2370, loss = 1.87 (353.8 examples/sec; 0.362 sec/batch)
2017-03-25 20:21:45.674064: step 2380, loss = 1.68 (352.8 examples/sec; 0.363 sec/batch)
2017-03-25 20:21:49.466978: step 2390, loss = 1.92 (337.5 examples/sec; 0.379 sec/batch)
2017-03-25 20:21:53.300275: step 2400, loss = 1.50 (333.9 examples/sec; 0.383 sec/batch)
2017-03-25 20:21:59.318672: step 2410, loss = 1.57 (212.7 examples/sec; 0.602 sec/batch)
2017-03-25 20:22:05.780081: step 2420, loss = 1.77 (198.1 examples/sec; 0.646 sec/batch)
2017-03-25 20:22:12.326091: step 2430, loss = 1.67 (195.5 examples/sec; 0.655 sec/batch)
2017-03-25 20:22:16.141763: step 2440, loss = 1.45 (335.5 examples/sec; 0.382 sec/batch)
2017-03-25 20:22:19.751418: step 2450, loss = 1.63 (354.6 examples/sec; 0.361 sec/batch)
2017-03-25 20:22:23.520616: step 2460, loss = 1.55 (339.6 examples/sec; 0.377 sec/batch)
2017-03-25 20:22:27.328293: step 2470, loss = 1.50 (336.2 examples/sec; 0.381 sec/batch)
2017-03-25 20:22:30.758874: step 2480, loss = 1.48 (373.1 examples/sec; 0.343 sec/batch)
2017-03-25 20:22:34.283831: step 2490, loss = 1.55 (363.1 examples/sec; 0.352 sec/batch)
2017-03-25 20:22:37.789128: step 2500, loss = 1.69 (365.2 examples/sec; 0.351 sec/batch)
2017-03-25 20:22:41.248848: step 2510, loss = 1.43 (370.0 examples/sec; 0.346 sec/batch)
2017-03-25 20:22:44.698714: step 2520, loss = 1.43 (371.0 examples/sec; 0.345 sec/batch)
2017-03-25 20:22:48.350842: step 2530, loss = 1.71 (350.5 examples/sec; 0.365 sec/batch)
2017-03-25 20:22:52.062272: step 2540, loss = 1.50 (344.9 examples/sec; 0.371 sec/batch)
2017-03-25 20:22:55.485992: step 2550, loss = 1.50 (373.9 examples/sec; 0.342 sec/batch)
2017-03-25 20:22:58.979831: step 2560, loss = 1.52 (366.4 examples/sec; 0.349 sec/batch)
2017-03-25 20:23:02.383423: step 2570, loss = 1.41 (376.1 examples/sec; 0.340 sec/batch)
2017-03-25 20:23:06.133866: step 2580, loss = 1.58 (341.3 examples/sec; 0.375 sec/batch)
2017-03-25 20:23:09.590227: step 2590, loss = 1.58 (370.3 examples/sec; 0.346 sec/batch)
2017-03-25 20:23:13.196621: step 2600, loss = 1.61 (354.9 examples/sec; 0.361 sec/batch)
2017-03-25 20:23:16.697238: step 2610, loss = 1.54 (365.6 examples/sec; 0.350 sec/batch)
2017-03-25 20:23:20.493344: step 2620, loss = 1.80 (337.2 examples/sec; 0.380 sec/batch)
2017-03-25 20:23:26.427556: step 2630, loss = 1.73 (215.7 examples/sec; 0.593 sec/batch)
2017-03-25 20:23:32.751934: step 2640, loss = 1.52 (202.4 examples/sec; 0.632 sec/batch)
2017-03-25 20:23:38.595406: step 2650, loss = 1.50 (219.0 examples/sec; 0.584 sec/batch)
2017-03-25 20:23:42.016644: step 2660, loss = 1.47 (374.1 examples/sec; 0.342 sec/batch)
2017-03-25 20:23:46.557933: step 2670, loss = 1.66 (281.9 examples/sec; 0.454 sec/batch)
2017-03-25 20:23:52.889002: step 2680, loss = 1.42 (202.2 examples/sec; 0.633 sec/batch)
2017-03-25 20:23:59.182270: step 2690, loss = 1.44 (203.4 examples/sec; 0.629 sec/batch)
